City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
79,Fort Nelson,40,CA,1667532930,85,58.8053,-122.7002,11.79,4.61
80,Sistranda,95,NO,1667532930,77,63.7256,8.834,51.76,10.13
81,Bethel,0,US,1667532931,89,41.3712,-73.414,54.48,0
82,Lompoc,0,US,1667532769,72,34.6391,-120.4579,53.74,3.44
83,New Norfolk,60,AU,1667532932,32,-42.7826,147.0587,66.7,2.44
84,Khandyga,69,RU,1667532932,92,62.6667,135.6,2.71,2.04
85,Ketchikan,75,US,1667532790,87,55.3422,-131.6461,43.27,4.61
86,Hong Kong,41,HK,1667532750,86,22.2855,114.1577,75.96,11.01
87,Busselton,71,AU,1667532934,49,-33.65,115.3333,66.52,13.8
88,Kapaa,75,US,1667532736,80,22.0752,-159.319,82.38,16.11
89,Tshikapa,79,CD,1667532934,90,-6.4167,20.8,68.7,0.74
90,Poso,100,ID,1667532935,64,-1.3959,120.7524,87.17,4.79
91,Shubarkuduk,80,KZ,1667532935,92,49.1447,56.4872,27.64,13.65
92,Balyqshy,75,KZ,1667532936,87,47.0667,51.8667,35.6,11.18
93,San Patricio,25,US,1667532936,87,28.017,-97.5169,78.66,14.16
94,Pisco,100,PE,1667532937,88,-13.7,-76.2167,60.85,13.8
95,Bengkulu,98,ID,1667532938,66,-3.8004,102.2655,84.09,9.31
96,Batemans Bay,46,AU,1667532938,62,-35.7167,150.1833,68.09,10.04
97,Hobart,20,AU,1667532938,52,-42.8794,147.3294,67.05,11.5
98,Malakal,40,SS,1667532939,39,9.5334,31.6605,71.51,5.08
99,Dingle,91,PH,1667532939,75,10.9995,122.6711,85.3,11.41
100,Terney,12,RU,1667532940,35,45.0503,136.6092,36.66,14.58
101,Jaicós,76,BR,1667532940,82,-7.3592,-41.1378,75.15,3
102,Laas,100,IT,1667532941,99,46.6166,10.7002,49.08,2.77
103,Matara,69,LK,1667532941,68,5.9485,80.5353,84.16,7.76
104,Ribeira Grande,49,PT,1667532942,97,38.5167,-28.7,67.77,7
105,Chara,59,RU,1667532942,82,56.9064,118.2631,19.49,4.92
106,Sitka,75,US,1667532943,70,57.0531,-135.33,42.69,6.91
107,Inuvik,100,CA,1667532943,85,68.3499,-133.7218,13.21,8.05
108,Saint-Philippe,86,RE,1667532944,75,-21.3585,55.7679,74.79,7.56
109,Airai,92,TL,1667532944,59,-8.9266,125.4092,75.07,3.11
110,Acapulco de Juárez,0,MX,1667532906,83,16.8634,-99.8901,80.42,4.61
111,Samarai,45,PG,1667532945,71,-10.6167,150.6667,84.7,9.6
112,Jamestown,0,US,1667532945,82,42.097,-79.2353,55.04,9.22
113,Antalaha,87,MG,1667532946,77,-14.9003,50.2788,71.94,3.8
114,Tasiilaq,100,GL,1667532946,95,65.6145,-37.6368,32.16,11.21
115,Taltal,6,CL,1667532947,80,-25.4,-70.4833,59.36,2.68
116,Ngunguru,100,NZ,1667532947,86,-35.6167,174.5,62.76,4.16
117,Buenos Aires,0,AR,1667532753,69,-34.6132,-58.3772,65.98,18.41
118,Kruisfontein,94,ZA,1667532948,85,-34.0033,24.7314,61.88,9.46
119,Bulalacao,30,PH,1667532948,70,12.3254,121.3435,84.97,14.97
120,Sibu,40,MY,1667532949,94,2.3,111.8167,77.31,3.44
121,Mount Isa,0,AU,1667532949,13,-20.7333,139.5,85.77,9.22
122,Myre,84,NO,1667532950,82,69.1036,15.9492,46.33,8.57
123,Esmeraldas,74,BR,1667532950,90,-19.7625,-44.3139,59.31,2.64
124,Sharjah city,0,AE,1667532951,36,25.3573,55.4033,79.09,12.66
125,Tucuruí,100,BR,1667532951,94,-3.7661,-49.6725,73.56,3.38
126,Babu,100,CN,1667532952,70,24.4167,111.5167,64.74,3.69
127,Tilichiki,100,RU,1667532952,97,60.4667,166.1,19.42,8.75
128,Aloleng,17,PH,1667532953,73,16.1307,119.7824,84.42,11.52
129,Corn Island,100,NI,1667532953,75,12.1694,-83.0418,82.27,6.73
130,Katsuura,46,JP,1667532954,46,35.1333,140.3,71.04,9.19
131,Banepā,20,NP,1667532954,68,27.6298,85.5214,62.92,0
132,Nikolskoye,24,RU,1667532954,81,59.7035,30.7861,31.91,2.39
133,Qaanaaq,85,GL,1667532955,59,77.484,-69.3632,10.53,8.84
134,Indri,12,IN,1667532955,53,29.88,77.0711,73.6,5.75
135,Gemeente Wageningen,75,NL,1667532956,93,51.9667,5.6667,49.06,8.05
136,Karratha,0,AU,1667532675,20,-20.7377,116.8463,91.74,11.56
137,Norman Wells,100,CA,1667532957,85,65.282,-126.8329,5.04,12.66
138,Vaini,20,TO,1667532957,78,-21.2,-175.2,80.76,11.5
139,Pontianak,40,ID,1667532714,83,-0.0333,109.3333,78.78,4.61
140,Port Elizabeth,0,ZA,1667532958,94,-33.918,25.5701,64.09,12.66
141,Thompson,75,CA,1667532958,85,55.7435,-97.8558,14.16,6.91
142,Kulhudhuffushi,100,MV,1667532959,70,6.6221,73.07,81.5,6.51
143,Avarua,75,CK,1667532959,73,-21.2078,-159.775,75.25,11.5
144,Pombal,77,BR,1667532960,59,-6.7703,-37.8017,78.87,14.47
145,Mar del Plata,0,AR,1667532882,89,-38.0023,-57.5575,56.08,17
146,Kalmar,100,SE,1667532961,87,56.6616,16.3616,49.14,9.22
147,Atar,0,MR,1667532961,13,20.5169,-13.0499,73.27,7.78
148,Grindavik,0,IS,1667532962,93,63.8424,-22.4338,36.07,9.22
149,Butaritari,75,KI,1667532962,69,3.0707,172.7902,80.62,12.15
150,Chokurdakh,40,RU,1667532963,96,70.6333,147.9167,-16.19,2.82
151,Maceió,0,BR,1667532830,94,-9.6658,-35.7353,74.64,5.75
152,Faanui,97,PF,1667532964,75,-16.4833,-151.75,78.26,24.18
153,Mackay,17,AU,1667532965,51,-21.15,149.2,80.69,18.1
154,Arraial do Cabo,67,BR,1667532965,66,-22.9661,-42.0278,66.7,11.03
155,Westport,0,US,1667532966,88,41.1415,-73.3579,57.18,4.61
156,Khatanga,84,RU,1667532967,99,71.9667,102.5,-8.36,5.82
157,Vanavara,98,RU,1667532968,81,60.34,102.2797,15.57,3.13
158,Terrace Bay,100,CA,1667532968,98,48.7834,-87.1,46.2,5.66
159,Zhigansk,12,RU,1667532969,93,66.7697,123.3711,-2.43,10.11
160,Siocon,99,PH,1667532970,67,7.7061,122.1353,87.58,0.96
161,Shubarshi,90,KZ,1667532970,91,48.5872,57.1869,31.19,14.25
162,Bereda,95,ES,1667532971,100,43.2686,-7.5406,44.42,2.28
163,Tura,3,IN,1667532972,65,25.5198,90.2201,77.32,0.74
164,Vila,50,PT,1667532972,94,42.0304,-8.1588,40.08,3.31
165,Lavrentiya,81,RU,1667532973,75,65.5833,-171,13.66,7.34
166,Tezu,0,IN,1667532973,32,27.9167,96.1667,78.98,2.91
167,Bandar,97,ID,1667532974,63,2.05,99.75,85.96,1.83
168,Abu Samrah,0,SY,1667532975,72,35.3029,37.1841,56.91,4.5
169,Bundaberg,62,AU,1667532742,47,-24.85,152.35,74.37,13.02
170,Kaitangata,65,NZ,1667532975,57,-46.2817,169.8464,56.68,16.93
171,Dordrecht,79,NL,1667532976,93,51.81,4.6736,50,1.99
172,Naryan-Mar,28,RU,1667532976,87,67.6713,53.087,17.56,6.4
173,Sauda,100,NO,1667532977,97,59.6506,6.3542,46.69,4.16
174,Vila Velha,75,BR,1667532810,85,-20.3297,-40.2925,64.94,8.05
175,Nanortalik,100,GL,1667532978,75,60.1432,-45.2371,36.52,19.51
176,Māngrol,0,IN,1667532979,42,21.1167,70.1167,84.34,7.2
177,Tuatapere,83,NZ,1667532979,82,-46.1333,167.6833,50.23,14.83
178,Bois-Guillaume,75,FR,1667532980,88,49.4602,1.1222,47.98,10.36
179,Kurush,56,RU,1667532980,87,41.2841,47.8345,27.23,6.13
180,Maragogi,94,BR,1667532981,82,-9.0122,-35.2225,76.41,9.33
181,Auki,56,SB,1667532981,79,-8.7676,160.7034,81.72,4.5
182,Fort-Shevchenko,47,KZ,1667532982,62,44.5086,50.263,45.77,13.58
183,Tuy Hoa,83,VN,1667532982,78,13.0833,109.3,77.61,8.79
184,Hermanus,100,ZA,1667532983,90,-34.4187,19.2345,65.8,9.28
185,Milas,3,TR,1667532984,34,37.3164,27.7839,61.14,2.68
186,Pimentel,80,PE,1667532984,83,-6.8367,-79.9342,63.09,9.53
187,Buraidah,64,SA,1667532776,45,26.326,43.975,61.25,7.47
188,Atasū,100,KZ,1667532985,61,48.6814,71.6433,40.62,12.19
189,Barrow,100,US,1667532986,85,71.2906,-156.7887,10.42,5.75
190,Margate,100,GB,1667532986,92,51.3813,1.3862,47.89,1.01
191,Foumbot,53,CM,1667532987,88,5.5079,10.6356,62.62,2.46
192,Saint Paul Harbor,0,US,1667532797,32,57.79,-152.4072,33.31,26.46
193,Bonthe,99,SL,1667532988,85,7.5264,-12.505,76.75,0.13
194,Husavik,100,IS,1667532988,99,66.0449,-17.3389,38.5,9.24
195,Ostrovnoy,77,RU,1667532989,85,68.0531,39.5131,35.11,16.4
196,Bairiki Village,20,KI,1667532989,66,1.3292,172.9752,86,8.05
197,Galle,79,LK,1667532920,76,6.0367,80.217,81.84,7.34
198,Vanimo,77,PG,1667532990,68,-2.6741,141.3028,86.22,6.42
199,Nhulunbuy,75,AU,1667532991,46,-12.2333,136.7667,92.01,18.41
200,Torbay,20,CA,1667532936,71,47.6666,-52.7314,37.76,11.5
201,Kedrovyy,100,RU,1667532991,93,56.1667,91.8167,34.21,6.2
202,Bubaque,100,GW,1667532992,69,11.2833,-15.8333,83.3,5.5
203,Belle Fourche,85,US,1667532992,60,44.6714,-103.8522,33.49,5.12
204,Ilulissat,75,GL,1667532993,51,69.2167,-51.1,33.82,17.27
205,Maraã,100,BR,1667532993,83,-1.8333,-65.3667,72.5,2.93
206,Zeya,61,RU,1667532994,61,53.75,127.2667,26.22,2.53
207,Yatou,75,CN,1667532994,40,37.15,122.3833,50.41,14.7
208,Najrān,1,SA,1667532895,29,17.4924,44.1277,61.45,1.01
209,Argelia,100,CO,1667532995,99,2.2556,-77.2488,65.86,0.4
210,Korla,5,CN,1667532995,35,41.7597,86.1469,52.11,7.31
211,Vao,9,NC,1667532996,83,-22.6667,167.4833,76.06,15.12
212,Gorontalo,99,ID,1667532708,66,0.5412,123.0595,87.35,3.78
213,Andenes,100,NO,1667532997,87,69.3143,16.1194,43.93,6.91
214,Harper,100,LR,1667532997,88,4.375,-7.7169,77.11,4.54
215,Portland,100,US,1667532648,87,45.5234,-122.6762,46.72,10.36
216,Sirajganj,0,BD,1667532998,72,24.45,89.7167,77.09,8.12
217,Saskylakh,100,RU,1667532998,95,71.9167,114.0833,9.73,10.87
218,Kavaratti,73,IN,1667532999,70,10.5669,72.642,82.24,4.81
219,Gonder,4,ET,1667532999,62,12.6,37.4667,55.51,5.03
220,Āsandh,3,IN,1667533000,40,29.5167,76.6,76.96,4.68
221,Jonesboro,0,US,1667532790,67,35.8423,-90.7043,64.22,8.05
222,Carnarvon,0,AU,1667533000,55,-24.8667,113.6333,77.14,16.91
223,Vulcan,16,RO,1667532999,88,45.3833,23.2667,42.75,3.53
224,Correntina,100,BR,1667533001,94,-13.3433,-44.6367,65.35,6.89
225,Malia,0,GR,1667533001,44,35.2833,25.4667,65.12,1.59
226,Abu Dhabi,0,AE,1667533002,44,24.4667,54.3667,78.82,5.75
227,Palembang,40,ID,1667533002,78,-2.9167,104.7458,82.49,2.3
228,San Cristobal,100,VE,1667533003,98,7.7669,-72.225,71.78,3.87
229,La Romana,20,DO,1667533003,94,18.4273,-68.9728,77.36,0
230,Flin Flon,84,CA,1667533004,100,54.7682,-101.865,5.74,3.85
231,Altay,85,CN,1667533004,36,47.8667,88.1167,46.44,3.76
232,Sittwe,1,MM,1667533005,70,20.15,92.9,81.97,0.83
233,Montepuez,7,MZ,1667533005,81,-13.1256,38.9997,70.38,4.88
234,Okha,66,RU,1667533006,66,53.5739,142.9478,34.75,15.23
235,Yerbogachën,16,RU,1667533006,73,61.2767,108.0108,11.64,9.44
236,Cidreira,40,BR,1667533007,72,-30.1811,-50.2056,60.39,6.24
237,Ozernovskiy,100,RU,1667533007,95,51.5,156.5167,39.7,14.81
238,Cutro,17,IT,1667533007,45,39.0353,16.9819,57.83,2.84
239,Itarema,30,BR,1667533008,80,-2.9248,-39.9167,77.09,8.08
240,Pāsighāt,0,IN,1667533008,44,28.0667,95.3333,77.85,3.22
241,Longyearbyen,20,SJ,1667533009,86,78.2186,15.6401,30.04,6.91
242,Bañón,0,ES,1667533009,72,40.8382,-1.1909,54.66,10.36
243,Artigas,67,UY,1667533010,82,-30.4,-56.4667,53.82,9.89
244,Ahipara,78,NZ,1667533010,67,-35.1667,173.1667,65.19,8.48
245,Aswān,9,EG,1667532867,45,24.0934,32.907,64.13,7.36
246,Narsaq,100,GL,1667533011,59,60.9167,-46.05,43.02,16.71
247,San Quintín,7,MX,1667533012,51,30.4833,-115.95,59.61,15.55
248,Salina,0,US,1667532986,77,38.8403,-97.6114,68.31,17.27
249,Saint George,0,US,1667533013,50,37.1041,-113.5841,45.43,10.36
250,Lanzhou,7,CN,1667533013,46,36.0564,103.7922,50.83,5.1
251,Puntarenas,100,CR,1667533013,87,9.9763,-84.8384,77.29,3.38
252,Santiago del Estero,2,AR,1667533009,23,-27.7951,-64.2615,63.21,8.95
253,Alpena,0,US,1667533014,69,45.0617,-83.4327,62.85,10.36
254,Pointe Michel,99,DM,1667533015,78,15.25,-61.3833,80.26,12.03
255,Tokur,98,RU,1667533015,71,53.1333,132.9,18.23,5.64
256,Shimoda,28,JP,1667533015,43,34.6667,138.95,71.96,19.53
257,Xining,6,CN,1667533016,53,36.6167,101.7667,43.38,3.98
258,Carutapera,52,BR,1667533016,85,-1.195,-46.02,77.47,5.28
259,Mehamn,88,NO,1667533017,81,71.0357,27.8492,40.95,19.57
260,Antofagasta,44,CL,1667532798,79,-23.65,-70.4,60.08,2.71
261,Cap Malheureux,28,MU,1667533018,71,-19.9842,57.6142,76.46,7
262,Churapcha,100,RU,1667533018,91,62.0025,132.4325,9.72,1.99
263,Saint-Augustin,100,CA,1667533018,54,51.226,-58.6502,35.35,7.67
264,Noyon,100,FR,1667533019,89,49.5833,3,48.85,9.35
265,Sibolga,100,ID,1667533019,87,1.7427,98.7792,77.97,1.74
266,Luwuk,92,ID,1667533020,73,-0.9516,122.7875,85.59,3.53
267,Eydhafushi,17,MV,1667533020,72,5.1033,73.0708,81.81,8.28
268,Atlantis,8,ZA,1667533021,84,-33.5667,18.4834,64.98,5.3
269,Saldanha,18,ZA,1667533022,94,-33.0117,17.9442,55.45,3.56
270,Cabo San Lucas,20,MX,1667532849,72,22.8909,-109.9124,76.6,11.5
271,Senador José Porfírio,88,BR,1667533023,92,-2.5908,-51.9542,73.13,1.07
272,Mattru,95,SL,1667533023,96,7.6244,-11.8332,72.52,0.13
273,Salou,0,ES,1667533024,57,41.0766,1.1416,63.05,5.75
274,Arica,100,CL,1667533024,77,-18.475,-70.3042,63.95,8.05
275,Gunib,84,RU,1667533025,73,42.3876,46.9651,39.45,1.86
276,Bambous Virieux,40,MU,1667533026,83,-20.3428,57.7575,76.21,9.22
277,Iqaluit,100,CA,1667533026,67,63.7506,-68.5145,11.93,14.97
278,Eureka,99,US,1667533013,90,40.8021,-124.1637,49.93,2.46
279,Taoudenni,7,ML,1667533027,20,22.6783,-3.9836,69.98,10.74
280,Aksarka,6,RU,1667533028,91,66.5606,67.7975,3.78,4.14
281,Iquique,25,CL,1667533028,73,-20.2208,-70.1431,62.64,2.01
282,Mahabad,2,IR,1667533029,58,36.7631,45.7222,45.43,7.27
283,Assiut,100,EG,1667533030,60,27.181,31.1837,59.18,5.14
284,Ust'-Karsk,98,RU,1667533031,55,52.7011,118.8077,27.43,2.06
285,Tselinnoye,89,RU,1667533032,89,53.0833,85.6667,37.35,6.08
286,Nantucket,0,US,1667533033,93,41.2835,-70.0995,57.99,6.91
287,Hithadhoo,33,MV,1667533033,72,-0.6,73.0833,82.18,11.88
288,Yaring,95,TH,1667533034,71,6.8662,101.3689,84.07,5.44
289,Olginskaya,100,RU,1667533034,48,47.1879,39.9492,47.93,4.23
290,Provideniya,100,RU,1667533035,72,64.3833,-173.3,16.93,5.79
291,Cooma,2,AU,1667533036,35,-36.2333,149.1333,66,1.36
292,Verāval,0,IN,1667533037,41,20.9,70.3667,84.76,6.82
293,Adrar,0,MR,1667533037,17,20.5022,-10.0711,69.49,9.6
294,Kortkeros,79,RU,1667533039,94,61.8106,51.5806,28.4,4.56
295,Negombo,20,LK,1667533039,83,7.2083,79.8358,82.45,2.3
296,Saryg-Sep,100,RU,1667533040,70,51.5,95.6,26.85,2.55
297,Clarence Town,75,AU,1667533040,55,-32.5833,151.7833,69.94,8.59
298,Ambalavao,29,MG,1667533041,76,-21.8333,46.9333,69.3,1.45
299,Belgrade,36,RS,1667533042,88,44.804,20.4651,53.69,1.99
300,Iaciara,92,BR,1667533042,84,-14.0958,-46.6317,65.89,5.57
301,Krasnosel'kup,12,RU,1667533043,84,65.7,82.4667,3.96,6.76
302,Hambantota,40,LK,1667533043,94,6.1241,81.1185,80.94,2.3
303,Rawson,0,AR,1667533044,33,-43.3002,-65.1023,68.63,25.86
304,Krasnoyarskiy,100,RU,1667533045,92,51.965,59.8967,26.69,8.28
305,Kununurra,17,AU,1667533045,62,-15.7667,128.7333,87.78,4.61
306,Kalur Kot,100,PK,1667533046,27,32.1564,71.2594,79.79,2.33
307,Anopino,100,RU,1667533046,95,55.6981,40.6671,29.57,3.85
308,Camacha,40,PT,1667533047,88,33.0833,-16.3333,65.62,5.75
